name,url,slots,slot_raw,slot_count,classes,class_count,usable_by_all_classes,races_raw,ac,hp,mana,endurance,str,sta,agi,dex,wis,int,cha,sv_fire,sv_cold,sv_magic,sv_poison,sv_disease,sv_void,damage,attack_delay,ratio,skill,range,effect,casting_time,charges,focus_effect,weight,size,flags,era,merchant_value,player_crafted,is_equippable,drop_zones,drop_zone_count,categories,wiki_page_parsed
Large Cloth Shawl,https://eqlwiki.com/Large_Cloth_Shawl,Shoulders,SHOULDERS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,SMALL,,Classic Era,VALUE TO VENDOR with CHA : 80 and faction at Indifferently 0 Platinums 1 Golds 7 Silvers 3 Coppers,False,True,Butcherblock Mountains|Commonlands|Rathe Mountains|Nektulos Forest|Southern Desert of Ro|The Feerrott,6,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Shoulders|Vendor Sold,True
Large Cloth Shirt,https://eqlwiki.com/Large_Cloth_Shirt,Chest,CHEST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,4,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,MEDIUM,,Classic Era,,False,True,Butcherblock Mountains|Commonlands|Rathe Mountains|Nektulos Forest|Southern Desert of Ro|The Feerrott|Western Plains of Karana,7,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Chest|Vendor Sold|Fashion: Cloth,True
Large Cloth Sleeves,https://eqlwiki.com/Large_Cloth_Sleeves,Arms,ARMS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,,Classic Era,,False,True,Butcherblock Mountains|Commonlands|Rathe Mountains|Nektulos Forest|Southern Desert of Ro|The Feerrott|Western Plains of Karana,7,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Arms|Vendor Sold|Fashion: Velious Monk,True
Large Cloth Veil,https://eqlwiki.com/Large_Cloth_Veil,Face,FACE,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,SMALL,,Classic Era,,False,True,Butcherblock Mountains|Commonlands|Rathe Mountains|Nektulos Forest|Southern Desert of Ro|The Feerrott|Western Plains of Karana,7,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Face|Vendor Sold,True
Large Cloth Wristband,https://eqlwiki.com/Large_Cloth_Wristband,Wrist,WRIST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,SMALL,,Classic Era,VALUE TO VENDOR with CHA : 80 and faction at Indifferently 0 Platinums 1 Golds 7 Silvers 3 Coppers,False,True,Butcherblock Mountains|Commonlands|Rathe Mountains|Nektulos Forest|Southern Desert of Ro|The Feerrott|Western Plains of Karana,7,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Wrist|Vendor Sold|Fashion: Velious Monk,True
Large Coin Purse,https://eqlwiki.com/Large_Coin_Purse,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,LORE ITEM,Velious Era,,False,False,Skyshrine,1,Containers|Inventory Items|Skyshrine,True
Large Container Base Mold,https://eqlwiki.com/Large_Container_Base_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Container Lid Mold,https://eqlwiki.com/Large_Container_Lid_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Diamond,https://eqlwiki.com/Large_Diamond,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,LARGE,LORE ITEM|NO DROP,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Large Dragonbone Shard,https://eqlwiki.com/Large_Dragonbone_Shard,Primary,PRIMARY,1,Warrior|Paladin|Ranger|Shadow Knight,4,False,ALL,,,,,,,,,,,,,,,,,,13,26,0.5,1H Slashing,,,,,,5.0,MEDIUM,MAGIC ITEM|LORE ITEM,Velious Era,,False,True,Dragon Necropolis,1,Paladin Equipment|Ranger Equipment|Shadow Knight Equipment|Warrior Equipment|Primary|1H Slashing|Dragon Necropolis,True
Large Empty Crate,https://eqlwiki.com/Large_Empty_Crate,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,LARGE,LORE ITEM|NO DROP,Classic Era,,False,False,,0,Inventory Items|Quest Items,True
Large Field Splinted Cloak Mold,https://eqlwiki.com/Large_Field_Splinted_Cloak_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Fine Plate Boots,https://eqlwiki.com/Large_Fine_Plate_Boots,Feet,FEET,1,Warrior|Shadow Knight|Bard,3,False,ALL,10,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,MEDIUM,,Classic Era,,True,True,,0,Bard Equipment|Shadow Knight Equipment|Warrior Equipment|Feet|Player Crafted|Fashion: Plate,True
Large Fine Plate Bracer,https://eqlwiki.com/Large_Fine_Plate_Bracer,Wrist,WRIST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,9,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Wrist|Player Crafted|Fashion: Plate,True
Large Fine Plate Collar,https://eqlwiki.com/Large_Fine_Plate_Collar,Neck,NECK,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,8,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Neck|Player Crafted,True
Large Fine Plate Gauntlets,https://eqlwiki.com/Large_Fine_Plate_Gauntlets,Hands,HANDS,1,Warrior|Shadow Knight|Bard,3,False,ALL,11,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Shadow Knight Equipment|Warrior Equipment|Hands|Player Crafted|Fashion: Plate,True
Large Fine Plate Girdle,https://eqlwiki.com/Large_Fine_Plate_Girdle,Waist,WAIST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,9,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Waist|Player Crafted,True
Large Fine Plate Greaves,https://eqlwiki.com/Large_Fine_Plate_Greaves,Legs,LEGS,1,Warrior|Shadow Knight|Bard,3,False,ALL,12,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,LARGE,,Classic Era,,True,True,,0,Bard Equipment|Shadow Knight Equipment|Warrior Equipment|Legs|Player Crafted|Fashion: Plate,True
Large Fine Plate Helm,https://eqlwiki.com/Large_Fine_Plate_Helm,Head,HEAD,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,12,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Head|Player Crafted|Fashion: Plate,True
Large Fine Plate Pauldron,https://eqlwiki.com/Large_Fine_Plate_Pauldron,Shoulders,SHOULDERS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,10,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Shoulders|Player Crafted,True
Large Fine Plate Vambraces,https://eqlwiki.com/Large_Fine_Plate_Vambraces,Arms,ARMS,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,10,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Arms|Player Crafted|Fashion: Plate,True
Large Fine Plate Visor,https://eqlwiki.com/Large_Fine_Plate_Visor,Face,FACE,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,7,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Face|Player Crafted,True
Large Fine Splinted Cloak,https://eqlwiki.com/Large_Fine_Splinted_Cloak,Back,BACK,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,10,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,LARGE,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Back|Player Crafted,True
Large Fine Steel Breastplate,https://eqlwiki.com/Large_Fine_Steel_Breastplate,Chest,CHEST,1,Warrior|Cleric|Paladin|Shadow Knight|Bard,5,False,ALL,19,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,LARGE,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Shadow Knight Equipment|Warrior Equipment|Chest|Player Crafted|Fashion: Plate,True
Large Gauntlet Mold,https://eqlwiki.com/Large_Gauntlet_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Gorget Mold,https://eqlwiki.com/Large_Gorget_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Harness,https://eqlwiki.com/Large_Harness,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GIANT,Quest,Classic Era,,False,False,,0,Containers|Inventory Items|Vendor Sold|Adventuring Supplies|Quest Items,True
Large Helm Mold,https://eqlwiki.com/Large_Helm_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Jar Sketch,https://eqlwiki.com/Large_Jar_Sketch,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Kite Shield,https://eqlwiki.com/Large_Kite_Shield,Secondary,SECONDARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,8,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,LARGE,,,4p 6g,False,True,,0,,True
Large Kite Shield Mold,https://eqlwiki.com/Large_Kite_Shield_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Lantern,https://eqlwiki.com/Large_Lantern,Secondary,SECONDARY,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SMALL,,Classic Era,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Enchanter Equipment|Magician Equipment|Monk Equipment|Necromancer Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wizard Equipment|Secondary|Vendor Sold|Player Crafted|Tradeskill Ingredient|Light source,True
Large Leather Belt,https://eqlwiki.com/Large_Leather_Belt,Waist,WAIST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,3,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Waist|Vendor Sold|Player Crafted|Tradeskill Ingredient,True
Large Leather Boots,https://eqlwiki.com/Large_Leather_Boots,Feet,FEET,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,4,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Feet|Vendor Sold|Player Crafted|Tradeskill Ingredient|Fashion: Leather,True
Large Leather Cloak,https://eqlwiki.com/Large_Leather_Cloak,Back,BACK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,4,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,MEDIUM,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Back|Vendor Sold|Player Crafted|Tradeskill Ingredient,True
Large Leather Gloves,https://eqlwiki.com/Large_Leather_Gloves,Hands,HANDS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,4,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Hands|Vendor Sold|Player Crafted|Tradeskill Ingredient|Fashion: Leather,True
Large Leather Gorget,https://eqlwiki.com/Large_Leather_Gorget,Neck,NECK,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,3,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Neck|Vendor Sold|Player Crafted|Tradeskill Ingredient,True
Large Leather Kilt,https://eqlwiki.com/Large_Leather_Kilt,Legs,LEGS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,5,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,MEDIUM,,,,False,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Legs|Vendor Sold|Fashion: Leather,True
Large Leather Leggings,https://eqlwiki.com/Large_Leather_Leggings,Legs,LEGS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,5,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,MEDIUM,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Legs|Vendor Sold|Player Crafted|Tradeskill Ingredient|Fashion: Leather,True
Large Leather Mask,https://eqlwiki.com/Large_Leather_Mask,Face,FACE,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Face|Vendor Sold|Player Crafted|Tradeskill Ingredient,True
Large Leather Shoulderpads,https://eqlwiki.com/Large_Leather_Shoulderpads,Shoulders,SHOULDERS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,3,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Shoulders|Vendor Sold|Player Crafted|Tradeskill Ingredient,True
Large Leather Skullcap,https://eqlwiki.com/Large_Leather_Skullcap,Head,HEAD,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Head|Vendor Sold|Player Crafted|Tradeskill Ingredient|Fashion: Leather,True
Large Leather Sleeves,https://eqlwiki.com/Large_Leather_Sleeves,Arms,ARMS,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,4,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Arms|Vendor Sold|Player Crafted|Tradeskill Ingredient|Fashion: Leather,True
Large Leather Tunic,https://eqlwiki.com/Large_Leather_Tunic,Chest,CHEST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,8,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,MEDIUM,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Chest|Vendor Sold|Player Crafted|Tradeskill Ingredient|Fashion: Leather,True
Large Leather Wristbands,https://eqlwiki.com/Large_Leather_Wristbands,Wrist,WRIST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,3,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Druid Equipment|Monk Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wrist|Vendor Sold|Player Crafted|Tradeskill Ingredient|Fashion: Leather,True
Large Leggings Sectional Mold,https://eqlwiki.com/Large_Leggings_Sectional_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Locked Crate,https://eqlwiki.com/Large_Locked_Crate,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,GIANT,LORE ITEM|NO DROP,,,False,False,Ocean of Tears,1,Inventory Items|Ocean of Tears|Quest Items,True
Large Mail Sectional Mold,https://eqlwiki.com/Large_Mail_Sectional_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Mantle Sectional Mold,https://eqlwiki.com/Large_Mantle_Sectional_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Mask Mold,https://eqlwiki.com/Large_Mask_Mold,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,,,,False,False,,0,Inventory Items|Vendor Sold|Tradeskill Ingredient,True
Large Metal Container,https://eqlwiki.com/Large_Metal_Container,,,0,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,True,False,,0,Inventory Items|Player Crafted,True
Large Muddy Sandals,https://eqlwiki.com/Large_Muddy_Sandals,Feet,FEET,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,SMALL,LORE ITEM|NO DROP,,,False,True,Oggok,1,Inventory Items|Oggok|Quest Items,True
Large Note,https://eqlwiki.com/Large_Note,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,TINY,MAGIC ITEM|LORE ITEM|NO DROP,Velious Era,,False,False,,0,Inventory Items|Quest Items,True
Large Opal,https://eqlwiki.com/Large_Opal,,,0,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Druid|Monk|Bard|Rogue|Shaman|Necromancer|Wizard|Magician|Enchanter|Beastlord|Berserker,16,True,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,LARGE,LORE ITEM|NO DROP,Sky Era,,False,False,Plane of Sky,1,Inventory Items|Plane of Sky|Quest Items,True
Large Ornate Chain Boots,https://eqlwiki.com/Large_Ornate_Chain_Boots,Feet,FEET,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,7,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,MEDIUM,,,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Feet|Player Crafted|Fashion: Chain,True
Large Ornate Chain Bracelet,https://eqlwiki.com/Large_Ornate_Chain_Bracelet,Wrist,WRIST,1,Warrior|Cleric|Paladin|Ranger|Shadow Knight|Bard|Rogue|Shaman,8,False,ALL,7,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SMALL,,,,True,True,,0,Bard Equipment|Cleric Equipment|Paladin Equipment|Ranger Equipment|Rogue Equipment|Shaman Equipment|Shadow Knight Equipment|Warrior Equipment|Wrist|Player Crafted|Fashion: Chain,True
